D_station,LU1,LU2,LU3,LU4,LU5,LU6,LU7,LU8,LU9,LU10,LU11,LUNA,LU23,LU458,LU6710
Metropolitan Ave & Bedford Ave,.021131876503918,.2455149610200801,.1413373191271366,.383728849859812,.0640076330855371,.0627887306943785,.0004200647328488,.0730490641960553,.0019398074349756,.0050049300602997,0,.0010767632849584,.38685229,.52078557,.068213724
Metropolitan Ave & Meeker Ave,.0507603139141305,.2918373509429205,.2125626134896535,.3101524690097737,.025904189719419,.0486098688172823,.0012884916958937,.0571063311071595,.0001254789904689,.0016528923132985,0,0,.50439996,.393163,.051551253
Milton St & Franklin St,.0825261344247873,.3118551192543838,.0676956553137262,.2595040240193801,.0910419339802596,.1521209168038643,0,.030968500094464,.0003419304059471,.00367224137843,0,.0002735443247577,.37955078,.38151446,.15579316
Monroe St & Bedford Ave,.2573853619587444,.3997413868806513,.0901026335073164,.134660910197157,.0069040367851242,.0085983604319345,0,.0988627885644961,.0010183652581002,.0022003700060438,0,.0005257864104322,.48984402,.24042773,.010798731
Monroe St & Classon Ave,.1841043432642978,.3960964687133805,.1431383036312896,.088212662056557,.014324196108286,.0275913252886954,0,.1427223076641963,.0001536930912906,.0034432375552142,0,.0002134626267925,.53923476,.24525917,.031034563
Montrose Ave & Bushwick Ave,.0189965161628737,.2120150222738813,.3318322301616582,.1512759376959239,.0037600927560838,.1332967003287236,.0030518363870206,.1401977441911256,.0027777743502886,.0027084019688046,0,.000087743723616,.54384726,.29523379,.13905694
Mott St & Prince St,.0001728027514657,.0413761555893677,.1442130704377925,.3886852404849904,.3259598739933485,.0369170200722938,.0004177808456976,.0574511663837331,.0001788415572965,.0035759020988799,0,.0010521457851342,.18558922,.77209628,.040910702
Murray St & West St,.0010328124611416,.0030264958652401,.1016776903529308,.1755717241971161,.6664153974004297,.0046378335002264,0,.0446946204995125,0,0,0,.0029434257234027,.10470419,.88668174,.0046378337
Myrtle Ave & Lewis Ave,.0706243144222887,.1603518187316343,.4663527848538967,.1720908517546257,.0297476296980285,.0317713061688072,.0013326270884624,.0664032925861124,0,.0013020634351215,0,.0000233112610227,.62670463,.26824176,.034405995
Myrtle Ave & Marcy Ave,.0613772214910902,.2121681088155733,.2618161897927223,.1908485877347602,.0181637769485994,.164563102235385,.0026092379917887,.0881473499655633,0,.0003064250245176,0,0,.4739843,.2971597,.16747877
Myrtle Ave & St Edwards St,.0025218322568365,.0397505184633325,.2373089693516919,.4496530274011645,.0080536428541093,.0040832345357726,0,.257163441440123,.0014653336969698,0,0,0,.2770595,.7148701,.0040832344
N 11 St & Wythe Ave,.0067096754186279,.1660077741371842,.1634148445124108,.2446529306132575,.1637629459929081,.221468131561427,.000387640846879,.0078204602653595,.0166941407116892,.0085358514482747,0,.0005456044919821,.32942262,.41623634,.23039162
N 12 St & Bedford Ave,.0107481545277124,.1303905248870567,.294299124710464,.2729009227227898,.1356311516113863,.1212190275007821,.0003561055090769,.0114895661976104,.020589308323806,.0018748955052897,0,.0005012185040257,.42468965,.42002165,.12345003
N 15 St & Wythe Ave,.0410631464578537,.2029352357522005,.0324455431801538,.1418330325903306,.1820449247823402,.3472296543768876,0,.0235754593709765,.0132462534760945,.0156267500131625,0,0,.23538078,.34745342,.36285642
N 6 St & Bedford Ave,.0194884894503305,.2340941528334088,.1729679939862998,.4047720188374873,.0547622964133422,.0498926918100003,.0007363477410277,.0545394424415706,.0021949695945065,.0050142143648623,0,.001537382527164,.40706214,.51407373,.055643253
N 8 St & Driggs Ave,.018776604996114,.2483298866130631,.2664893867041082,.288037104765506,.0603448809324591,.0395143317248931,.0006635819760076,.0567740462556136,.0152249931304783,.0053560545206325,0,.0004891283811246,.51481926,.40515605,.04553397
N Henry St & Richardson St,.1194391284406277,.4106240208751709,.182045402972036,.0989299201309595,.0312080394592498,.0938350824771251,.0011155956467503,.0576504764290796,0,.0036406063698478,0,.0015117271991532,.59266943,.18778844,.098591283
Nassau Ave & Russell St,.1330801673583923,.4950849186571832,.0047074975781894,.1246931791127876,.0588707178886607,.141419200827994,0,.0312886033586845,.0030207732915309,.0077216629281451,0,.0001132789984324,.49979243,.2148525,.14914086
Nassau St & Navy St,.006387190306002,.0114928328032943,.1984723916295098,.101716166292223,.0398944014753148,.0420295252379087,.4959602704112386,.084200354757464,.0198468670870448,0,0,0,.20996523,.22581092,.5379898
Norfolk St & Broome St,.0023618210332853,.0527073085670638,.3159567920385066,.4215210901266556,.0678211623729005,.0262301830975167,.0064607078135063,.0904415293952355,.0009206403884323,.0121911080776722,0,.0033876570892252,.36866409,.5797838,.044881999
Norman Ave & Leonard St,.1223728780415733,.4512247409181012,.0137902401681416,.2308640795051353,.0593556286081169,.0666439252546278,.0003894647873859,.0432595613514772,.0100217926461226,.0020776887193181,0,0,.46501499,.33347926,.069111079
Nostrand Ave & Myrtle Ave,.0324202937950134,.1635543928936832,.2428149931945249,.2193617089193099,.0586689891664583,.1299068897246782,.0073572049156755,.1421193778810941,0,.0028884502684445,0,.000907699241118,.40636939,.42015007,.14015254
NYCBS Depot - DEL,.0011610556891135,.0181126904012193,.7255777156468779,.1381058603824795,.0160586976306849,.0024788503340083,.0057421870578111,.080373282530913,.0012388710393827,.0081426679139288,0,.003008121373581,.74369043,.23453784,.016363705
NYCBS Depot - DYR,.0022534487825999,.0354175932942799,.1550020106607585,.3703014237973059,.2848442957963072,.0284056088121475,.0667548221932781,.0485181586140357,.0000509513489212,.0084516867003662,0,0,.1904196,.70366389,.10361212
NYCBS Depot - FAR,.0001879503305092,.013056892513811,.116540161131249,.1088957967346143,.5871189980974414,.0171005242627955,0,.143415600192719,.0007458108732557,.012938265863605,0,0,.12959705,.83943039,.030038791
NYCBS Depot - SSP,.1874411284190922,.1861708231413091,.0158510570673553,.0811785956346903,.0239614041836901,.3368108671262743,.0057662159473567,.1574553195142832,.000055724195776,.0053088647701728,0,0,.20202188,.26259533,.34788594
NYCBS Depot - STY,.000676165792362,.0649867277251863,.1726688837428259,.7442649997732763,.0020310006352554,.000458239288308,0,.0147012776200566,.0001984010903334,0,0,.0000143043323961,.23765561,.7609973,.00045823929
Old Fulton St,.0173799090851766,.0347412936678343,.2378933788520844,.2098443377465814,.2716500522734472,.0235874576113991,.1268202163907252,.0303551576508772,.0414589407468638,.0062079165626964,0,.0000613394123145,.27263469,.51184952,.15661559
Old Slip & Front St,0,.0002988816210263,.0845592164472074,.1310348471755327,.7502336468420977,.0032400108984558,.0243227212166771,.0038132667927711,0,.0019753282347398,0,.0005220807714922,.084858097,.88508177,.02953806
Park Ave & Marcus Garvey Blvd,.0311617692786573,.0793309957617551,.4773057272660338,.141259993092617,.0842601083882001,.0165224652343703,0,.168856527910395,.000914341851792,.0003880712161795,0,0,.55663675,.39437664,.016910536
Park Ave & St Edwards St,.0070118306891787,.0143408425914675,.1227397756040708,.2207571889377057,.0074719560361328,.0476628123905438,.4987313176651483,.080085110008734,.0009848774290192,.0002142886479993,0,0,.13708062,.30831426,.54660845
Pearl St & Anchorage Pl,.0016376121308104,.0032819373367529,.2182818782427817,.2851370152817009,.2755281464584983,.1008770018082755,.0048633865573034,.067930174563591,.0382711467776058,.00419170084268,0,0,.22156382,.62859535,.10993209
Pearl St & Hanover Square,0,.0002106051732756,.0791062589443966,.1232729753379455,.7556065956256508,.0022830545897775,.01453305728161,.0081622864696888,.0149921990771843,.0013919034021735,0,.0004410640982974,.079316862,.88704187,.018208016
Peck Slip & Front St,.0012070371040227,.0047081570129924,.1991212329547291,.1998798402333571,.5256779336198233,.0089001502515125,.0302786941179541,.0297508744057819,0,.0001289276220016,0,.0003471526778254,.20382939,.75530863,.039307773
Penn Station Valet,.0001820112506539,.01337708269589,.1128575854133306,.136321198066826,.5685665081666338,.0165601613973029,0,.1388837821334871,.0007222438472163,.0125294270286593,0,0,.12623467,.84377152,.029089589
Perry St & Bleecker St,.0648288902651666,.2138564586432758,.3003635234441756,.3411689936790611,.0306708919422423,.0038633156284042,.0004750074774186,.0347009728854286,.0002106217519476,.009826682547362,0,.0000346417355177,.51422,.40654087,.014165006
Pershing Square North,.0010597930181556,.0035116840714745,.0400886429186369,.0342471830999821,.8937860525027117,0,0,.0272149087876618,0,0,0,.0000917356013775,.043600328,.95524812,0
Pershing Square South,.0018639729831792,.0047024580253433,.0509144264931452,.0396889248306263,.8760272430691497,0,0,.0267146149290556,0,0,0,.0000883596695008,.055616885,.94243079,0
Pike St & E Broadway,.0021056653220677,.0299109196739283,.1117520021039785,.5925304966544801,.0911611113695947,.0456481675018811,.0097324469672445,.1156330750262049,.0012733090333745,.0002528063472456,0,0,.14166293,.79932469,.055633422
Pike St & Monroe St,.0003131100271679,.0362196586682209,.048326991872455,.6946954672092386,.038536406554538,.0690885074162944,.0424539912778123,.0695957418558104,.0004280058087046,.0003421193097579,0,0,.084546648,.8028276,.11188462
Pitt St & Stanton St,.0004847697606897,.1011668586860181,.6002063664203836,.1746399933791886,.0113264226142238,.0092793697651985,.0025880342478675,.0948111615252546,.0040435300552802,.0014534935458954,0,0,.70137322,.28077757,.013320898
Pulaski St & Marcus Garvey Blvd,.0966828639043949,.2059711478034736,.460466189830235,.1122229490458203,.0112967557979168,.0103555609448797,0,.1015363094193666,0,.0013918792074317,0,.0000763440464813,.66643733,.22505601,.01174744
Putnam Ave & Nostrand Ave,.2444553216780895,.428210257942922,.0589579949022709,.1260859443776901,.0253697073448097,.0008430703211461,0,.1155999184038049,.0001524845838086,.0003253004454583,0,0,.48716825,.26705557,.0011683707
Putnam Ave & Throop Ave,.2566947030459214,.4271696723978884,.0920975807349093,.1100558424477498,.0111748187006008,.0011497957002915,.0006680770124018,.1009051212849864,.0000843886752508,0,0,0,.51926726,.22213578,.0018178727
Queens Plaza North & Crescent St,.0047574386529181,.0088649127394661,.1362766001191187,.4277831783098641,.2133514913285587,.1652336338713377,.0075098896128386,.0270846410794953,0,.0090709931889046,0,.0000672210974981,.14514151,.66821933,.18181452
Railroad Ave & Kay Ave,0,0,0,0,0,.0119051530030755,.9880948469969245,0,0,0,0,0,0,0,1
Reade St & Broadway,.0010083268040242,.0077085334639862,.0828148407257468,.2441448830275272,.5422275282694254,.0117024945944761,0,.1092105536099542,.0009292485427645,0,0,.0002535909620953,.090523377,.89558297,.011702495
Riverside Blvd & W 67 St,.0036382505369307,.0031699586203667,.2593148360543989,.649600044714325,.0511114946405123,0,0,.0331327105302613,.0000327049032052,0,0,0,.26248479,.73384422,0
Riverside Dr & W 72 St,.0168061198348411,.0585816140819491,.4214961109286099,.4665050184420276,.0197989263798568,0,0,.0167844504845087,.0000277598482068,0,0,0,.48007771,.50308841,0
Riverside Dr & W 78 St,.0211911861456185,.0765235587610437,.6040687147840494,.2125858528564708,.0523483197162256,.0005479982335342,0,.0283595089340282,.0009760868331457,.0033987737358839,0,0,.6805923,.29329368,.0039467718
Riverside Dr & W 82 St,.0164777636204591,.0585070380815543,.6100014679849466,.2249309728657924,.0425706653498891,.0005589446576207,0,.0459575629882295,.0009955844515084,0,0,0,.66850853,.31345919,.00055894465
Rivington St & Chrystie St,.0012617257722583,.0770643237818092,.0901100167106865,.5422997563116682,.1588389870979075,.0405126242337672,0,.0735155160694207,.0010056926971583,.0153913573253241,0,0,.16717434,.77465427,.055903982
Roebling St & N 4 St,.0170974121189809,.2637323999255185,.1701993582863041,.3671022864966206,.0344202485406314,.0494214276638599,.0000830774389494,.0889780673055067,.0022346953940013,.0055917506985146,0,.0011392761311125,.43393177,.4905006,.055096257
S 3 St & Bedford Ave,.0277496999380641,.2578731172980374,.1495891996066507,.3869737264641552,.059602115606626,.038161997299646,.0040974856396233,.0720635625728653,.0020339242290003,.0008158941764333,0,.0010392771688983,.40746233,.51863939,.043075375
S 4 St & Rodney St,.0378737699573674,.299475872065772,.2103676870791131,.2720358298668972,.0503774252809877,.0242260158301747,.001469684949581,.0998029972954103,.0027440461948956,.0012943693324994,0,.0003323021473015,.50984359,.42221627,.026990071
S 4 St & Wythe Ave,.0302335998805872,.1950424407649224,.1493084933742872,.3869003382712011,.0492401951232431,.1229336920132576,.0087093436190489,.0402014730694384,.0000150469819441,.0173025245374896,0,.0001128523645805,.34435093,.47634199,.14894556
S 5 Pl & S 4 St,.0055829656171629,.27372743951338,.2579783747521622,.3337453717990811,.0560658079909515,.0126481915122881,.0006866285080741,.0587936507769539,.000106242021165,.0005995836838027,0,.0000657438249784,.5317058,.44860482,.013934404
S Portland Ave & Hanson Pl,.0721347224420166,.1580701638000333,.1314389920203215,.2304280882015574,.210407363496575,.0142611134933321,0,.1674095304735069,.0157510722774086,.0000389144138618,0,.0000600393813868,.28950915,.60824496,.014300028
Sands St & Navy St,.0061967871204049,.0052009010956108,.2169367882665224,.0641196177918087,.0001443647109369,.0162163056902849,.6153551041882633,.0510031723569027,.0246383836851533,0,0,.0001885750941121,.22213769,.11526716,.63157141
Scholes St & Manhattan Ave,.015840014579534,.348906971838282,.2993447947443776,.2160622026829838,.0067783598773222,.0156563973322449,.0006322374966141,.0916286263158092,.0026538995884527,.002262449087094,0,.0002340464572856,.64825177,.31446919,.018551083
Shevchenko Pl & E 7 St,.0064080699888255,.0976908870369626,.2331923293925822,.2784026231195488,.2273622324648232,.0241371440888994,.0001555353626349,.1207674678477612,.0079177546748032,.0039659560231591,0,0,.3308832,.62653232,.028258635
South End Ave & Liberty St,0,0,.0447424400972515,.198604910105978,.7494727273522437,0,0,.0070820104056998,0,0,0,.000097912038827,.044742439,.95515966,0
South St & Gouverneur Ln,0,.0004374985793896,.0719274874352161,.1474549415334422,.734084700331097,.0047426809330536,.0370260308525276,.0014352035318762,0,.0028914568033977,0,0,.072364986,.88297486,.04466017
South St & Whitehall St,0,0,.0028092224849321,.0204085883365906,.8505421694980114,.0046725799177247,.0432337738659815,.0198813158578086,.0516844565321379,0,0,.006767893506813,.0028092226,.89083207,.047906354
Spruce St & Nassau St,0,.0005403023020636,.1383419704590305,.1630565330115688,.6157512326833852,.0005483251005647,.0051745542287341,.0739702021802528,.0002676779575089,.0020726869766726,0,.0002765151002188,.13888228,.85277796,.0077955662
St James Pl & Oliver St,.0002178748918796,.0101145392514932,.0628374186085977,.329699603782405,.2444400748424462,.0099180887239818,.00283467338496,.3365737987044191,.0012578038549815,.002106123954836,0,0,.072951958,.91071349,.014858886
St James Pl & Pearl St,.0002346948481286,.0098504035480124,.2007228340550309,.2450907216195092,.2761248125456392,.002478833947332,.003476156665852,.2615225554461689,.0002075093615537,.0001297992896178,0,.0001616786731553,.21057324,.78273809,.00608479
St Marks Pl & 1 Ave,.0083831457117094,.1936770349931958,.2337823761704784,.4064578485253585,.0220284740758078,.0019801170590892,.0003243618539207,.1223085186668887,.006652184317803,.0044059386257485,0,0,.42745942,.55079484,.0067104176
St Marks Pl & 2 Ave,.0074029839050205,.1390142765235516,.2280331184280816,.3433959927499651,.1695853269704866,.0108045950472088,.0002420176674996,.0932708383403843,.0049634262257173,.0032874241420845,0,0,.3670474,.60625213,.014334037
Stagg St & Union Ave,.0401138313267986,.372245620618278,.2605215436753757,.1943090179007357,.0360392838112356,.0439198937000665,.0013900944385202,.0419572434091346,.0001327819694833,.0088063657800682,0,.0005643233703038,.63276714,.27230555,.054116353
Stanton St & Chrystie St,.0034662034617617,.0837416920482192,.1371589458341041,.4899248370905032,.1344096207697783,.0332154518283627,0,.1009540043486147,.0054222967258507,.0117069478928053,0,0,.22090064,.72528845,.0449224
Stanton St & Mangin St,0,.0281935695798216,.8439569023312906,.0310984659771724,0,.0003588063731906,0,.0881612375375334,.0082310182009915,0,0,0,.87215048,.1192597,.00035880637
State St & Smith St,.0364870500659868,.055027001353694,.0720318328908163,.3221589771250572,.3445048222606251,.005486851380281,.0001307142801725,.1430426888663929,.0035981565294791,.0174869282908768,0,.0000449769566185,.12705883,.80970651,.023104494
Suffolk St & Stanton St,.001275972933216,.1215850648879107,.2879315562938259,.4033626265431047,.0859557254660053,.0125642322708603,.0001093889313819,.0714796151914784,.0039913469423751,.0117444705398417,0,0,.40951663,.56079799,.024418091
Sullivan St & Washington Sq,.0201352253902633,.0818290906932133,.1672856850375899,.2673254477623478,.0457993502365183,.0008801209065259,0,.4098399123653909,.001478536193617,.0054266314145337,0,0,.24911478,.7229647,.0063067521
Throop Ave & Myrtle Ave,.0676252694852981,.1838431138664545,.3716665606772324,.1169314110860365,.0030841493087484,.0053041982701378,0,.2508149728122778,0,.0007303244938145,0,0,.55550969,.37083054,.0060345228
Tompkins Ave & Hopkins St,.0438638063125882,.0595712186128141,.3683213361603346,.1631366446969352,.0132577619325052,.0978041989972297,.0003489796076031,.2508851694589031,.0000542117176696,.0027566725034172,0,0,.42789257,.42727956,.10090985
Union Ave & Jackson St,.0326349487246899,.2131490884746332,.3249962549052173,.2783735735258857,.0334687946135755,.0694021400664021,.0004212785360871,.0368891479077523,.0087283200425905,.0018079275480889,0,.0001285256550774,.53814536,.34873152,.07163135
Union Ave & Wallabout St,.0350395045847502,.1791680385873386,.265757613856852,.2366693059593542,.0086333408626314,.1156602489945156,.0003526834499118,.1561363285760554,.0000547870855397,.0025281480430511,0,0,.44492567,.40143898,.11854108
University Pl & E 14 St,.0059918295475804,.0222068607966819,.3189180451931666,.180107417268947,.3280716682443903,.0164691679462787,0,.1253389163756145,.0001300745151612,.0027660201121793,0,0,.34112489,.63351798,.019235188
Vernon Blvd & 50 Ave,.0170546456952436,.0772086049395137,.4766473643950834,.1534549044281616,.0596878099471607,.1690658512503953,0,.0127164886393559,.0000240696711072,.0092665024473239,0,.0248737585866546,.55385596,.22585921,.17833236
Vesey Pl & River Terrace,0,0,.1057786469524428,.1160216367111988,.7238713692769175,0,0,.0499364933660587,0,0,0,.0043918536933822,.10577865,.88982952,0
W 11 St & 6 Ave,.0434364116773324,.0936213129670369,.3525016055148507,.2773504947623444,.0915997263008241,.0036159575074024,.0002879589006628,.1344435761523727,.0001827387183606,.0029602174988132,0,0,.44612291,.50339377,.0068641338
W 13 St & 5 Ave,.0132071136730023,.0333460123122245,.3668823794954532,.2154737151578044,.2628579524640404,.0103665543853737,0,.0968121728408614,.0001435958179792,.0009105038532608,0,0,.40022838,.57514381,.011277058
W 13 St & 6 Ave,.0196321007236686,.0556307649256121,.3405772249266154,.2688009096466863,.2024237738846418,.0051482491341332,0,.1067036783498713,0,.0010832984087713,0,0,.39620799,.57792836,.0062315473
W 13 St & 7 Ave,.0333797429502791,.1323597794065113,.2551551373895599,.3256012822671427,.1842629116003046,.0067699784781816,.0002984714424194,.058378325400657,.0000216833594202,.0037726877055244,0,0,.38751492,.56824249,.010841138
W 13 St & Hudson St,.0267858407352295,.1040969057262339,.1971942032773656,.1652281119083711,.4146219262430005,.0194496835461122,.0216611835198995,.0496430591958719,.0001888312760249,.0011302545718909,0,0,.30129111,.62949312,.042241123
W 14 St & The High Line,.0073796008971457,.029711312574456,.167478683517433,.1330124101346487,.5619590929917212,.0212848990703198,.0556864995967061,.0234557988369823,.0000317023805872,0,0,0,.19719,.7184273,.076971397
W 15 St & 7 Ave,.0146650268448023,.0943083915404136,.2509235081274013,.3363570522522374,.2230505552510505,.0151768584428533,.0010237713257309,.0603758001998019,0,.0041190360157086,0,0,.34523189,.6197834,.020319667
W 16 St & The High Line,.0039669557338045,.0296587575772104,.1164803242813627,.1359011679800717,.5361198882747181,.0334678919510961,.0627238626041923,.0772230989265962,0,.004458052670948,0,0,.14613909,.74924415,.1006498
W 17 St & 8 Ave,.0125010682653427,.1467834095906529,.2108650561119143,.2617876256168717,.3020311407048654,.0088010424195739,.0000308660821346,.0560654321901151,.0000244000649286,.0011099589536008,0,0,.35764846,.61988419,.0099418676
W 18 St & 6 Ave,.0008837712540608,.0234612819587118,.2082301146036995,.284477235737674,.3991703245503298,.0401950222153776,.0006207336406065,.0393556220927376,0,.0036058939468024,0,0,.23169139,.72300321,.04442165
W 20 St & 11 Ave,.0061605266095078,.024266356922996,.182176384987504,.263723111565862,.2912425409222796,.0523337507856407,.1459695623371161,.025081343786192,0,.0090464220829017,0,0,.20644274,.58004701,.20734973
W 20 St & 7 Ave,.008521084644185,.0826150491737741,.2165647499753427,.3363262458804142,.2503765928744456,.0542449682473171,.0006799734207858,.0473415418901094,.0004632730305428,.0028665208630832,0,0,.29917979,.63404441,.057791464
W 20 St & 8 Ave,.0187650742856133,.1548815567967125,.2690708075713657,.2205241401408514,.2283480171590928,.0107689021927048,.0004005293120599,.0944353659163418,.0005612317312938,.002244374893964,0,0,.42395237,.54330754,.013413806
W 21 St & 6 Ave,.0032025264643273,.0189900528375212,.1937807831750156,.3158733355935555,.3681919670373507,.0593629717334507,.0002761491345727,.0379279629670901,0,.0023942510571162,0,0,.21277083,.72199327,.06203337
W 22 St & 10 Ave,.0118113721574995,.0579469239471206,.2902188956795794,.2545344321672619,.248836866628338,.0408786773597157,.0484281849780555,.0330179338603082,.006615327510801,.0077113857113202,0,0,.34816581,.53638923,.097018249
W 22 St & 8 Ave,.0167569012945332,.1216430398064801,.3966480381950159,.2856104797394581,.0740432607474658,.026644405858216,0,.0751797762466574,.0005321146608813,.0029419834512922,0,0,.51829106,.43483353,.02958639
W 24 St & 7 Ave,.0038849419745455,.0267797270214377,.276402497275338,.2368095407829037,.2497346049436622,.1008946814684547,.0002579585037601,.102439035181471,0,.0027970128484272,0,0,.30318221,.58898318,.10394965
W 25 St & 6 Ave,0,.0055336159644611,.1173434452103245,.2882307117400637,.4238730015513404,.1029962798692096,0,.0595659866462412,.0000495331594973,.0024074258588621,0,0,.12287706,.77166969,.10540371
W 26 St & 10 Ave,.0030319357764631,.0135109859612547,.2503622637081963,.2018281866959084,.3016965446906828,.078704879490616,.042223636174927,.1028143013795064,.0037134850474501,.0021137810749951,0,0,.26387325,.60633904,.1230423
W 26 St & 8 Ave,.0020627731331145,.0290096405504531,.3499294614909266,.1678896183207501,.2258065498260869,.0637587236919169,0,.1545874692228119,.005219677143605,.0017360866203352,0,0,.37893909,.54828364,.065494813
W 27 St & 7 Ave,.0006595775773058,.0087382440110927,.1592480316405332,.1699376164804212,.4710203389905231,.1062335802559422,0,.0730473333382606,0,.0111152777059213,0,0,.16798627,.71400529,.11734886
W 29 St & 9 Ave,.0002279302671053,.0150980792369758,.2655339272307679,.211044091551707,.3432055936423311,.0226386884519637,0,.1350737037693881,.0039779129615752,.0032000728881859,0,0,.28063202,.68932337,.025838761
W 31 St & 7 Ave,0,.0056015840758689,.0531559041601121,.1043157719880411,.7217302365222058,.0606666031583228,0,.0466204382603892,1.77127734023e-06,.0079076905577198,0,0,.058757488,.87266642,.068574294
W 33 St & 7 Ave,0,.0002807436363718,.0145277586202042,.0993976557092093,.8178424546538716,.0380514586441244,.0028384890223469,.0202823821126529,1.51812997743e-06,.0067775394712414,0,0,.014808502,.93752247,.047667488
W 34 St & 11 Ave,0,.0058904413915953,.1554050308209713,.1210580497708205,.3869348055423929,.0425447969352628,.0367822282795411,.2452514769773097,.0000731761173116,.0060599941647948,0,0,.16129547,.75324434,.085387021
W 37 St & 10 Ave,0,.0127226330072455,.1680483032563979,.1905044872776208,.3474573819280127,.0542927903472265,.0019370051274471,.2201901910519205,.0000550732570761,.0047921347470528,0,0,.18077093,.75815207,.061021931
W 37 St & 5 Ave,.0008147395509598,.0046725619687479,.0554301010260439,.1068814640513479,.8002020159499179,.0048204100815858,0,.025372787235065,0,.0016970179755958,0,.0001089021607361,.060102664,.93245625,.006517428
W 38 St & 8 Ave,0,.0059776601162949,.0431748088822369,.0560359352552196,.7165244878560623,.1235688854194687,.0399743925906626,.0110110306244153,0,.0037327992556399,0,0,.049152467,.78357148,.16727608
W 39 St & 9 Ave,.0005711692327903,.0161522360367495,.1418031894963879,.2520340987748236,.3364910318911334,.156023650605594,.0537833293775206,.0373987809665301,.000026600653539,.0057159129649315,0,0,.15795542,.62592393,.2155229
W 4 St & 7 Ave S,.0710148587341515,.2122197973717002,.199464744857933,.3848024263332022,.0270068068692694,.000656199916818,.0004340941214496,.0911226453299266,.0014737324520015,.0117670953101155,0,.0000375987034326,.41168454,.50293189,.01285739
W 41 St & 8 Ave,0,.0050621163668182,.0447791668856457,.109987096416917,.6889181941012409,.0997176686104478,.0382323541899653,.0091094136802037,.0000184101952028,.0041755795535587,0,0,.049841285,.80801469,.14212561
W 42 St & 8 Ave,.0006267590050506,.0142740994009066,.022601144945255,.2175446133516489,.5799935962412709,.0818336495163087,.0527244427235881,.0236853401636378,.0000261193117624,.0066902353405711,0,0,.036875244,.82122356,.14124833
W 43 St & 10 Ave,.0024166359233533,.049984795513795,.1821351286618658,.4536205795327807,.104604519817784,.05667694719715,.0663374183096523,.0502027802285644,.0000590087345072,.0339621860805473,0,0,.23211992,.60842788,.15697655
W 43 St & 6 Ave,0,0,.0025281601424919,.0179851506708202,.9514880981343482,.0019497933479893,0,.0210134049672127,.0023319066952402,.0027034860418974,0,0,.0025281601,.99048668,.0046532792
W 44 St & 5 Ave,0,0,.0026328085261373,.0177207655396456,.9460311445786116,.0015485511100955,0,.0273577641387616,.0024284315404694,.002280534566279,0,0,.0026328086,.99110967,.0038290857
W 45 St & 6 Ave,0,0,.0023706083398679,.0147487209721361,.960898075995457,.0020180461995442,0,.0118251212011142,.0022430282196088,.0058945176370815,0,1.88143519037e-06,.0023706083,.98747194,.0079125641
W 45 St & 8 Ave,.0007868173513211,.029779262815689,.0464381666594343,.1641258555221234,.6854363061081019,.0084253340591484,.0421028120355884,.0138837110226902,.000105257030089,.0089136705416785,0,2.80685413571e-06,.076217428,.86344588,.059441816
W 46 St & 11 Ave,.0004858621243096,.0462331412904292,.1468843365687039,.4294999635558525,.1173807345823602,.1021898085407608,.0355733179051114,.0770085183557023,.0000394362778569,.0447048807989132,0,0,.19311748,.62388921,.18246801
W 47 St & 10 Ave,.0032698518687935,.1442227135295583,.0982550410849188,.480948696356001,.1161999685119317,.0365907126556038,.0016040804797637,.1113768610602132,.0000384983988697,.0074935760543464,0,0,.24247776,.70852554,.045688368
W 49 St & 8 Ave,.0013462707492291,.0717203512829266,.1135984480181799,.2570376231061737,.5057135912286754,.0031645723538325,0,.0418345234194714,0,.0055711137214904,0,.0000135061200209,.1853188,.80458575,.0087356865
W 51 St & 6 Ave,0,0,.0229283709700327,.0877529614855255,.8748617879528381,.0007375759603512,0,.0109811057950464,0,.0027381978362061,0,0,.02292837,.97359586,.0034757738
W 52 St & 11 Ave,.0003147094075611,.032130886383767,.0922517914439639,.3816806709730453,.33967168570475,.0362135328507055,.0486569067936162,.0584553841980315,.0000472064111342,.0062726305568043,0,.0043045952766209,.12438267,.77980775,.091143072
W 52 St & 5 Ave,0,0,.0149048113551158,.048589220894151,.9163729792970762,.0020580124452221,0,.0160589394409613,9.70715872052e-06,.0020063294087531,0,0,.014904811,.98102117,.004064342
W 52 St & 9 Ave,.0013108003195427,.0673501845577728,.1683641271578897,.3324236022818052,.3543501378971202,.0080443296055553,0,.0653335177697664,0,.0028094014927438,0,.0000138989178038,.23571432,.75210726,.010853731
W 53 St & 10 Ave,.0019008253300013,.0778263149465566,.2010746902326069,.3269325085245376,.2508619685292577,.0161387176654927,.0000851671948474,.1138707352277667,.0000532294967796,.0075931211787459,0,.0036627216734076,.27890101,.69166523,.023817006
W 54 St & 9 Ave,.0012412439069212,.043183510522688,.2155190978598724,.4223250524727675,.2441266364675532,.0068191117650623,0,.0639489542391255,0,.0028224293954218,0,.0000139633705881,.25870261,.73040062,.0096415412
W 56 St & 10 Ave,.000517277827627,.024856667356574,.1922669503252197,.3950484857780471,.1867761555496532,.0084725000662296,.0030526301082951,.1852189397205471,.0007634533652528,.0030269399025543,0,0,.21712361,.76704359,.01455207
